9.143	3.337	9.141	0	0
10.421	5.79	12.88	0	0
11.239	8.001	11.935	0	0
25.197	19.267	24.134	0	0
9.75900000000001	3.74900000000001	10.602	0	0
17.947	12.213	17.904	0	0
9.16299999999998	2.715	9.726	0	0
18.01	13.4	17.676	0	0
10.353	8.00799999999998	9.26599999999999	0	0
11.273	8.09100000000001	10.252	0	0
9.65800000000002	4.54900000000001	11.298	0	0
11.751	6.94800000000001	10.546	0	0
15.529	14.621	12.903	0	0
15.372	16.117	10.842	0	0
9.541	4.54900000000004	9.70499999999998	0	0
18.077	11.846	16.687	0	0
9.88399999999996	5.55400000000003	8.62700000000001	0	0
11.197	7.95599999999996	11.474	0	0
24.816	24.653	19.2670000000001	0	0
9.822	4.02800000000002	9.51000000000005	0	0
11.313	9.35200000000003	9.68200000000002	0	0
10.713	6.029	10.521	0	0
11.372	8.18100000000004	7.846	0	0
12.6550000000001	9.065	8.85199999999998	0	0
9.46199999999999	2.45699999999999	9.68900000000008	0	0
10.27	6.93700000000001	9.99899999999991	0	0
15.231	12.633	11.638	0	0
10.516	5.13300000000004	10.499	0	0
11.4459999999999	7.94099999999992	11.193	0	0
8.87600000000009	5.4860000000001	9.7700000000001	0	0
16.8009999999999	10.6650000000001	14.8430000000001	0	0
16.774	6.46399999999994	16.641	0	0
12.9450000000001	9.65300000000002	10.186	0	0
11.1949999999999	6.60700000000008	8.51300000000003	0	0
12.735	9.91599999999994	12.023	0	0
8.71600000000001	4.346	10.182	0	0
12.323	8.25299999999993	11.558	0	0
8.39800000000002	3.09000000000003	9.41200000000003	0	0
9.803	5.64499999999998	10.057	0	0
8.75800000000004	5.27800000000002	8.28200000000004	0	0
11.101	7.76700000000005	10.761	0	0
20.502	14.432	15.51	0	0
13.2719999999999	12.272	10.476	0	0
21.261	17.561	17.356	0	0
9.35000000000014	4.72199999999998	11.366	0	0
12.164	10.2969999999999	10.393	0	0
11.4680000000001	7.54399999999998	10.319	0	0
11.931	9.08799999999997	8.60799999999995	0	0
12.614	8.77700000000004	10.8629999999998	0	0
